Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.2,80,192.168.20.3,43656,6,2021-08-09 22:31:42,39227703.0,8,7,564,1272,74.0,60.0,70.5,6.06217782649107,463.0,66.0,181.71428571428572,177.9315392308548,46.803658118855445,0.38238282776842686,2801978.785714286,2212567.7460141894,6805874.0,17861.0,33408772.0,4772681.714285715,3751256.6008874075,11096499.0,17861.0,32891350.0,5481891.666666667,3243164.963144627,9619968.0,18358.0,0,0,0,0,160,140,0.20393750814316097,0.17844531962526586,60,463,122.4,133.68809470804297,17872.506666666668,1,0,0,0,0,0,0,0.875,122.4,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,3250567.75,1960604.9487157497,5518275.0,186825.0,2772177.5,1189628.1582487235,4143568.0,920354.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43526,6,2021-08-09 22:31:45,35987569.0,5,8,328,1928,74.0,60.0,65.6,6.858571279792899,414.0,66.0,241.0,173.01734017144062,62.68831328951394,0.3612358478562417,2998964.0833333335,2870671.371365081,10678457.0,0.0,19941340.0,4985335.0,4228442.015783296,10498541.0,0.0,34636839.0,4948119.857142857,3432080.11496799,10678457.0,17292.0,0,0,0,0,100,160,0.13893686456009297,0.22229898329614872,60,414,173.53846153846155,160.3786938585889,25721.32544378698,1,0,0,0,0,0,0,1.6,173.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,3667492.5,705388.5,4372881.0,2962104.0,3002240.3333333335,2020337.4718162531,6556067.0,116812.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43674,6,2021-08-09 22:31:42,39416188.0,8,7,578,1156,74.0,60.0,72.25,4.630064794363034,405.0,66.0,165.14285714285714,151.73513442972978,43.99207756975383,0.38055430423662484,2815442.0,2383669.470551174,8004034.000000001,5093.0,33543250.0,4791892.857142857,2794681.5226248913,9194097.0,844283.0,32720340.0,5453390.0,2918681.339994199,9279568.0,5093.0,0,0,0,0,160,140,0.20296229559286658,0.17759200864375826,60,405,115.6,113.59330966214515,12903.439999999999,1,0,0,0,0,0,0,0.875,115.6,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,1,20,5186472.0,1467348.061633867,6756483.0,3226322.0,2784528.0,1580181.4529095793,5511481.0,503202.00000000006,NeedManualLabel
192.168.20.3,44304,192.168.1.2,80,6,2021-08-09 22:31:46,35998494.0,6,5,765,370,403.0,66.0,127.5,123.24197066475907,74.0,74.0,74.0,0.0,31.52909674499161,0.30556833849771603,3599849.4,3323282.9176725894,9263225.0,3009.0,35998494.0,7199698.8,3784885.765332814,10938554.0,3009.0,21258170.0,5314542.5,4212807.504819708,10775577.0,845708.0,0,0,0,0,120,100,0.16667363918057237,0.13889469931714366,66,403,103.18181818181819,94.83844462301349,8994.330578512396,1,0,0,0,0,0,0,0.8333333333333334,103.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,5196750.666666667,1839090.3438532385,7662342.0,3247000.0,6033576.25,1319084.969509617,7750873.0,4040618.0000000005,NeedManualLabel
192.168.20.3,44214,192.168.1.2,80,6,2021-08-09 22:31:45,37129898.0,6,6,428,444,74.0,66.0,71.33333333333333,3.7712361663282534,74.0,74.0,74.0,0.0,23.48511703425633,0.3231896839576559,3375445.272727273,2397349.344120259,6843212.0,35262.0,37129898.0,7425979.6,3659423.253418746,12210925.0,1058710.0,25379297.0,5075859.4,3632839.206614991,11415925.0,1389529.0,0,0,0,0,120,120,0.16159484197882795,0.16159484197882795,66,74,72.66666666666667,2.981423969999719,8.888888888888888,1,0,0,0,0,0,0,1.0,72.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,0,20,4236050.0,339527.0,4575577.0,3896523.0,2639777.0,2196765.261259291,5965106.0,89121.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43538,6,2021-08-09 22:31:46,35960874.0,7,8,476,2164,74.0,60.0,68.0,6.928203230275509,473.0,66.0,270.5,202.51481427293166,73.41312116051462,0.4171200065938331,2568633.8571428573,2152362.181683114,8376540.0,66633.0,18968874.0,3161479.0,2464979.831422291,7029080.0,212025.0,35055297.0,5007899.571428572,2730863.1117859245,8376540.0,66633.0,0,0,0,0,140,160,0.1946560030771221,0.22246400351671097,60,473,176.0,179.16919378062735,32101.6,1,0,0,0,0,0,0,1.1428571428571428,176.0,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,1465670.5,1401470.5,2867141.0,64199.99999999999,1884646.8333333333,787206.8219359333,3295297.0,628292.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43540,6,2021-08-09 22:31:46,35889116.0,7,8,476,2044,74.0,60.0,68.0,6.928203230275509,443.0,66.0,255.5,187.5159993173916,70.21627392549875,0.41795401146130207,2563508.285714286,2143672.199125351,8313337.000000001,41145.0,18935070.0,3155845.0,2449900.8502804763,6950595.0,221821.0,35051222.0,5007317.428571428,2725934.3334759744,8313337.000000001,41145.0,0,0,0,0,140,160,0.19504520534860764,0.22290880611269442,60,443,168.0,165.9084084668405,27525.6,1,0,0,0,0,0,0,1.1428571428571428,168.0,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,1436393.5,1434110.5,2870504.0,2283.0,1863593.0,772587.0911189667,3204235.0,581171.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43542,6,2021-08-09 22:31:46,35888728.0,8,8,536,1816,74.0,60.0,67.0,7.0,386.0,66.0,227.0,159.01886680516876,65.53589751077274,0.4458224320460731,2392581.8666666667,2000785.8828388364,8298444.999999999,41010.0,26180425.0,3740060.714285714,2689628.867032121,7248883.0,185500.0,35055654.0,5007950.571428572,2722163.577509355,8298444.999999999,41010.0,0,0,0,0,160,160,0.22291121602303654,0.22291121602303654,60,386,147.0,138.08692914247894,19068.0,1,0,0,0,0,0,0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,4,20,1731310.0,1238892.2954803887,2881234.0,11561.0,2248729.1666666665,2194958.114791367,6888587.0,173103.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43620,6,2021-08-09 22:31:43,39951135.0,6,7,402,1430,74.0,60.0,67.0,7.0,386.0,66.0,204.28571428571428,157.39097295380998,45.85601885903867,0.32539751373771986,3329261.25,3311581.2400450064,8675681.0,14055.0,33812888.0,6762577.6,3938432.8650603453,11457640.0,14055.0,34509615.0,5751602.5,2930974.0414239285,8793203.0,19509.0,0,0,0,0,120,140,0.15018346787894762,0.17521404585877223,60,386,140.92307692307693,134.33280230512548,18045.301775147927,1,0,0,0,0,0,0,1.1666666666666667,140.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,0.0,0.0,0.0,0.0,2598734.0,1599112.7051204052,5308278.0,1215212.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43622,6,2021-08-09 22:31:43,39864072.0,5,7,342,1436,74.0,60.0,68.4,6.8585712797928995,388.0,66.0,205.14285714285714,158.38058013299894,44.6015650383132,0.30102293614159636,3624006.5454545454,3256329.788449214,8656038.0,28977.0,22304803.0,5576200.75,3530930.0149060143,9590403.0,36365.0,34529349.0,5754891.5,2903612.036228139,8826919.0,31669.999999999996,0,0,0,0,100,140,0.1254262233923318,0.17559671274926456,60,388,148.16666666666666,138.55313862277615,19196.972222222223,1,0,0,0,0,0,0,1.4,148.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,0.0,0.0,0.0,0.0,2433303.25,1706952.4929142543,5334723.0,1077175.0,NeedManualLabel
169.254.106.102,54887,239.255.255.250,1900,17,2021-08-09 22:32:20,3002880.0,4,0,860,0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,286.39173060528555,1.3320545609548167,1000960.0,283.59243055247106,1001212.9999999999,1000564.0,3002880.0,1000960.0,283.59243055247106,1001212.9999999999,1000564.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.3320545609548167,0.0,215,215,215.0,0.0,0.0,0,0,0,0,0,0,0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43582,6,2021-08-09 22:31:41,41574019.0,7,9,476,1712,74.0,60.0,68.0,6.928203230275509,436.0,66.0,190.22222222222223,173.80818148354604,52.62902294820234,0.3848557436797246,2771601.2666666666,2439212.7496255143,7147954.0,47703.0,32074226.0,5345704.333333333,4003343.0901080524,11360848.0,47703.0,36130128.0,4516266.0,3523411.450192129,9275413.0,128870.00000000001,0,0,0,0,140,180,0.16837438785987952,0.2164813558198451,60,436,136.75,143.83997184371248,20689.9375,1,0,0,0,0,0,0,1.2857142857142858,136.75,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,5002628.333333333,532859.6464800922,5695624.0,4399758.0,3445839.3333333335,1920374.4284807816,5443891.0,295649.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43580,6,2021-08-09 22:31:41,41553125.0,7,9,476,1835,74.0,60.0,68.0,6.928203230275509,477.0,66.0,203.88888888888889,193.13406077670186,55.61555238023614,0.3850492592314056,2770208.3333333335,2525813.388186801,7542303.0,5469.0,32254958.0,5375826.333333333,4033098.120808356,11224331.0,5469.0,36153116.0,4519139.5,3533052.3617925975,9269563.0,129041.99999999999,0,0,0,0,140,180,0.16845905091373994,0.21659020831766562,60,477,144.4375,159.8342769675829,25546.99609375,1,0,0,0,0,0,0,1.2857142857142858,144.4375,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,5361928.0,835561.661682727,6384782.0,4338083.0,3625591.6666666665,1920781.2920843493,5404819.0,753901.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43700,6,2021-08-09 22:31:43,40497012.0,8,7,564,1086,74.0,60.0,70.5,6.06217782649107,370.0,66.0,155.14285714285714,135.92795210428687,40.743746723832366,0.37039769748938517,2892643.714285714,2332679.8597678966,7453836.0,35124.0,33826582.0,4832368.857142857,2927764.0105696665,9688420.0,57467.0,34519131.0,5753188.5,2950774.5373943066,9757519.0,35124.0,0,0,0,0,160,140,0.1975454386610054,0.17285225882837973,60,370,110.0,102.10321575086002,10425.066666666668,1,0,0,0,0,0,0,0.875,110.0,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,4386698.333333333,1243308.1785656451,5549222.0,2663015.0,3082791.5,1589055.8607907977,4882872.0,168829.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43546,6,2021-08-09 22:31:47,36539780.0,8,8,536,1952,74.0,60.0,67.0,7.0,420.0,66.0,244.0,176.01704462920628,68.09017459875237,0.4378789363263818,2435985.3333333335,2494396.8028592314,8932843.0,5951.0,27606937.0,3943848.1428571427,2953013.792501892,8730487.0,19963.0,36027740.0,5146820.0,3215480.7926452127,8973635.0,5951.0,0,0,0,0,160,160,0.2189394681631909,0.2189394681631909,60,420,155.5,152.7997054970984,23347.75,1,0,0,0,0,0,0,1.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,4,20,3184302.3333333335,1617321.1878610328,5466511.0,1911918.0,3697150.0,2517927.8153043226,7321251.0,216747.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43544,6,2021-08-09 22:31:46,36760439.0,8,8,536,1716,74.0,60.0,67.0,7.0,361.0,66.0,214.5,146.52047638470194,61.261509961836964,0.43525051482655036,2450695.933333333,2544733.402220344,8932318.0,44153.0,27828121.0,3975445.8571428573,3144201.407109394,8881629.0,85787.0,36039379.0,5148482.714285715,3322344.8399527236,9134483.0,44153.0,0,0,0,0,160,160,0.21762525741327518,0.21762525741327518,60,361,140.75,127.27013593141166,16197.6875,1,0,0,0,0,0,0,1.0,140.75,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,4,20,3482000.3333333335,1630497.461129033,5712284.0,1859750.0,3875663.8,2359335.815207441,7448728.0,1263219.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43614,6,2021-08-09 22:31:42,42499589.0,7,9,476,1694,74.0,60.0,68.0,6.928203230275509,430.0,66.0,188.22222222222223,170.98003637707583,51.05931730304498,0.3764742289625436,2833305.933333333,2661918.145657487,8463824.0,15263.0,33596693.0,5599448.833333333,4075020.2085565343,10870051.0,18220.0,36944729.0,4618091.125,3217103.5005293363,8701690.0,15263.0,0,0,0,0,140,180,0.16470747517111284,0.21176675379143078,60,430,135.625,141.4995030910003,20022.109375,1,0,0,0,0,0,0,1.2857142857142858,135.625,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,3522693.5,245836.5,3768530.0,3276857.0,2584484.8,2752563.5224549784,6326884.0,214878.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43616,6,2021-08-09 22:31:42,42352013.0,7,9,476,1715,74.0,60.0,68.0,6.928203230275509,437.0,66.0,190.55555555555554,174.27953989120857,51.733078189223264,0.3777860570641589,2823467.533333333,2743476.6632177224,8544554.0,17348.0,33988750.0,5664791.666666667,4243684.457512783,11104911.0,17348.0,36944889.0,4618111.125,3302106.2222976126,8837198.0,22735.0,0,0,0,0,140,180,0.16528139996556954,0.2125046570985894,60,437,136.9375,144.2300544052799,20802.30859375,1,0,0,0,0,0,0,1.2857142857142858,136.9375,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,4215342.5,435630.5,4650973.0,3779712.0,3536738.25,2285832.1903167316,6146654.0,770488.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43610,6,2021-08-09 22:31:42,42573867.0,6,9,416,1856,74.0,60.0,69.33333333333333,6.599663291074444,484.0,66.0,206.22222222222223,196.43363469504445,53.366070787039384,0.35232881241443254,3040990.5,2752524.829196687,8419418.0,18103.0,22982154.0,4596430.8,3699690.800515005,10766508.0,18103.0,36914841.0,4614355.125,3195440.038367816,8580749.0,27274.0,0,0,0,0,120,180,0.14093152496577302,0.21139728744865952,60,484,151.46666666666667,166.33214428432714,27666.38222222222,1,0,0,0,0,0,0,1.5,151.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,3499854.0,366243.0,3866097.0,3133611.0,2597207.4,2809428.8514464716,6377186.0,40996.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43608,6,2021-08-09 22:31:42,42585580.0,6,9,416,1502,74.0,60.0,69.33333333333333,6.599663291074444,366.0,66.0,166.88888888888889,140.81386014834104,45.0387196792905,0.352231905729592,3041827.1428571427,2759592.5772247575,8438185.0,16435.0,22973830.0,4594766.0,3689897.679217894,10739415.0,16435.0,36918748.0,4614843.5,3194263.27850312,8565036.0,27368.0,0,0,0,0,120,180,0.1408927622918368,0.21133914343775523,60,366,127.86666666666666,119.15808360698357,14198.648888888887,1,0,0,0,0,0,0,1.5,127.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,3500097.0,368647.0,3868744.0,3131450.0,2598710.4,2830230.099029307,6424297.0,68886.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43612,6,2021-08-09 22:31:42,42514726.0,6,9,416,1721,74.0,60.0,69.33333333333333,6.599663291074444,439.0,66.0,191.22222222222223,175.2222574508525,50.26493643637736,0.35281892678786164,3036766.1428571427,2739982.1971223475,8476198.0,17980.0,23001807.0,4600361.4,3726003.8885581214,10849302.0,33510.0,36959327.0,4619915.875,3215625.566420764,8689262.0,17980.0,0,0,0,0,120,180,0.14112757071514467,0.211691356072717,60,439,142.46666666666667,148.34008973376757,22004.782222222213,1,0,0,0,0,0,0,1.5,142.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,3525919.5,256249.5,3782169.0,3269670.0,3271391.0,2701489.609623087,6350532.0,352436.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43598,6,2021-08-09 22:31:42,42944438.0,6,8,416,1182,74.0,60.0,69.33333333333333,6.599663291074444,389.0,66.0,147.75,139.30968200380045,37.210872336948505,0.3260026362436039,3303418.3076923075,2817562.9276244384,8442241.0,943.0,23111157.0,4622231.4,3554175.5203854297,10491352.0,57508.0,36903408.0,5271915.428571428,2900294.2071098755,8442241.0,943.0,0,0,0,0,120,160,0.1397154155329731,0.1862872207106308,60,389,114.14285714285714,112.31388232656418,12614.408163265307,1,0,0,0,0,0,0,1.3333333333333333,114.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,4486170.5,218626.5,4704797.0,4267544.0,5441611.0,1316753.321274971,6668755.0,3615048.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43602,6,2021-08-09 22:31:42,42718537.0,7,8,476,1616,74.0,60.0,68.0,6.928203230275509,426.0,66.0,202.0,173.5280957078709,48.97171455099223,0.35113562058550835,3051324.0714285714,2694310.9177097967,8411034.0,2323.0,33288641.0,5548106.833333333,3914168.430806021,10617425.0,2323.0,36875867.0,5267981.0,2970364.0251844074,8411034.0,7941.0,0,0,0,0,140,160,0.16386328960657057,0.1872723309789378,60,426,139.46666666666667,143.35683528252923,20551.182222222218,1,0,0,0,0,0,0,1.1428571428571428,139.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,4345436.5,389467.5,4734904.0,3955969.0,5108316.333333333,1545797.645069223,6524333.0,2957946.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43600,6,2021-08-09 22:31:42,42741561.0,7,7,476,1198,74.0,60.0,68.0,6.928203230275509,430.0,66.0,171.14285714285714,163.7379688678823,39.16562616887109,0.3275500396440832,3287812.3846153845,3109324.60405537,8698195.0,0.0,33301969.0,5550328.166666667,3911694.3711972786,10578910.0,0.0,36912249.0,6152041.5,3169189.6586992997,8698195.0,30600.0,0,0,0,0,140,140,0.1637750198220416,0.1637750198220416,60,430,119.57142857142857,126.84113476860634,16088.673469387755,1,0,0,0,0,0,0,1.0,119.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,4393571.5,363058.5,4756630.0,4030513.0,4371334.5,1925317.7311400448,6665228.0,2047359.0000000002,NeedManualLabel
192.168.1.2,80,192.168.20.3,43606,6,2021-08-09 22:31:42,42643548.0,6,8,416,1126,74.0,60.0,69.33333333333333,6.599663291074444,361.0,66.0,140.75,127.18760749381207,36.16021818822392,0.3283028888684403,3280272.923076923,2859467.152722055,8434228.0,2858.0,22973627.0,4594725.4,3680428.3004317093,10693593.0,2858.0,36883102.0,5269014.571428572,3022030.2401579474,8440133.0,34646.0,0,0,0,0,120,160,0.14070123808647442,0.1876016507819659,60,361,110.14285714285714,102.52585537515971,10511.551020408166,1,0,0,0,0,0,0,1.3333333333333333,110.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,4394163.5,433082.5,4827246.0,3961081.0,4106826.75,2468900.0475377063,6510825.0,124038.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43604,6,2021-08-09 22:31:42,42658601.0,7,9,476,1658,74.0,60.0,68.0,6.928203230275509,418.0,66.0,184.22222222222223,165.3237751120024,50.02508169454502,0.37507090305188395,2843906.7333333334,2740850.843478632,8490337.0,666.0,33385356.0,5564226.0,3990756.3222332513,10637553.0,4658.0,36897911.0,4612238.875,3290075.8255052585,8490337.0,666.0,0,0,0,0,140,180,0.16409352008519923,0.21097738296668475,60,418,133.375,136.81870988647714,18719.359375,1,0,0,0,0,0,0,1.2857142857142858,133.375,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,4395460.5,441696.5,4837157.0,3953764.0,3895668.5,2539407.5836041463,6592022.0,91389.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43596,6,2021-08-09 22:31:42,42888471.0,6,8,416,1296,74.0,60.0,69.33333333333333,6.599663291074444,446.0,66.0,162.0,163.98780442459739,39.917487382564886,0.3264280510256474,3299113.153846154,3106810.14443236,9318154.0,2293.0,22955239.0,4591047.8,3538435.712131981,10432887.0,2293.0,36908739.0,5272677.0,3371013.4021665184,9318154.0,7731.0,0,0,0,0,120,160,0.1398977361538489,0.18653031487179852,60,446,122.28571428571429,132.24405391516993,17488.48979591837,1,0,0,0,0,0,0,1.3333333333333333,122.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,5429042.5,1189983.5,6619026.0,4239059.0,6725413.0,613578.4487322437,7464755.0,5962362.0,NeedManualLabel
192.168.20.3,44392,192.168.1.2,80,6,2021-08-09 22:31:48,36934253.0,6,4,729,296,367.0,66.0,121.5,109.8297925580001,74.0,74.0,74.0,0.0,27.752016535978136,0.27075138083881106,4103805.888888889,4346397.4190070825,11872128.0,1282.0,36934253.0,7386850.6,4060308.700818478,11872128.0,1282.0,11062737.0,3687579.0,3796494.9713099846,9048903.0,757488.0,0,0,0,0,120,80,0.16245082850328665,0.10830055233552444,66,367,102.5,88.1989228959175,7779.05,1,0,0,0,0,0,0,0.6666666666666666,102.5,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,0.0,0.0,0.0,0.0,4910368.75,1592583.2701076223,6542085.0,2483608.0,NeedManualLabel
192.168.20.3,44394,192.168.1.2,80,6,2021-08-09 22:31:48,36949108.0,6,4,806,296,444.0,66.0,134.33333333333334,138.51794909766105,74.0,74.0,74.0,0.0,29.824806596142995,0.27064252809567146,4105456.4444444445,4356624.683696444,11907476.0,3554.0,36949108.0,7389821.6,4066018.588683067,11907476.0,3554.0,11036775.0,3678925.0,3793783.923432646,9031153.0,679645.0,0,0,0,0,120,80,0.16238551685740288,0.10825701123826859,66,444,110.2,111.29222794067877,12385.960000000001,1,0,0,0,0,0,0,0.6666666666666666,110.2,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,0.0,0.0,0.0,0.0,4901761.5,1574968.9912129221,6535078.0,2490469.0,NeedManualLabel
192.168.20.3,44404,192.168.1.2,80,6,2021-08-09 22:31:48,36949785.0,5,5,362,370,74.0,66.0,72.4,3.2,74.0,74.0,74.0,0.0,19.81067007561749,0.27063756933903677,4105531.6666666665,3930688.283290741,10898162.0,211965.0,36949785.0,9237446.25,1859007.353657507,12045069.0,6845469.0,19418119.0,4854529.75,3939158.3064429755,9475286.0,690813.0,0,0,0,0,100,100,0.13531878466951838,0.13531878466951838,66,74,73.2,2.4,5.76,1,0,0,0,0,0,0,1.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,0,20,6650405.0,906794.0,7557199.0,5743611.0,6049743.0,2714828.4455409884,9751255.0,2138290.0,NeedManualLabel
192.168.20.3,43562,192.168.1.2,80,6,2021-08-09 22:31:47,37930932.0,8,7,1884,476,403.0,66.0,235.5,167.517909490299,74.0,60.0,68.0,6.928203230275509,62.218349920850876,0.3954556139037132,2709352.285714286,3124210.486688081,9529280.0,3013.0,37930932.0,5418704.571428572,3752469.5212279246,10175883.0,19798.0,28352183.0,4725363.833333333,4607277.7606990235,14021698.0,3013.0,0,0,0,0,160,140,0.21090966074864706,0.18454595315506617,60,403,157.33333333333334,148.22895203779262,21971.822222222225,1,0,0,0,0,0,0,0.875,157.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,4,20,3175430.5,516361.5,3691792.0,2659069.0,3176028.2,2110185.539418977,5902581.0,386144.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43560,6,2021-08-09 22:31:41,44329315.0,8,7,550,2046,74.0,60.0,68.75,6.777720855862979,460.0,66.0,292.2857142857143,193.67551234379803,58.56169895699945,0.33837653480546676,3166379.6428571427,3168465.775707804,9512927.0,3887.0,34816388.0,4973769.714285715,4425039.805709314,14317537.0,3887.0,37939747.0,6323291.166666667,3801274.4239855236,11182342.0,14968.0,0,0,0,0,160,140,0.18046748522958228,0.15790904957588447,60,460,173.06666666666666,173.1063128703155,29965.795555555553,1,0,0,0,0,0,0,0.875,173.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,5090096.0,1958170.2033078398,7453466.0,2658408.0,4130535.8333333335,2684261.4732199255,7843512.0,241228.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43636,6,2021-08-09 22:31:43,41853405.0,6,8,416,1745,74.0,60.0,69.33333333333333,6.599663291074444,469.0,66.0,218.125,194.34340579242712,51.632597156671004,0.3345008608021259,3219492.6923076925,3028209.0814738716,8667068.0,20935.0,22107828.0,4421565.6,3280657.1223487896,9941492.0,20935.0,36908394.0,5272627.714285715,3477265.3729348755,9039493.0,38386.0,0,0,0,0,120,160,0.14335751177233966,0.19114334902978622,60,469,154.35714285714286,164.38656842196997,27022.943877551017,1,0,0,0,0,0,0,1.3333333333333333,154.35714285714286,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,2,20,4342760.0,633787.0,4976547.0,3708973.0,5340590.0,1570453.8567095818,7431030.0,3645729.0,NeedManualLabel
192.168.1.2,80,192.168.20.3,43634,6,2021-08-09 22:31:43,41863988.0,7,8,476,1592,74.0,60.0,68.0,6.928203230275509,418.0,66.0,199.0,169.65553336098412,49.39806499084607,0.35830317933398986,2990284.8571428573,3012505.5194071042,8669112.0,23153.0,33894543.0,5649090.5,4057939.16627795,11792779.0,31767.999999999996,36916123.0,5273731.857142857,3479068.2486477583,9069680.0,23153.0,0,0,0,0,140,160,0.16720815035586195,0.19109502897812794,60,418,137.86666666666667,140.1588939580916,19644.51555555556,1,0,0,0,0,0,0,1.1428571428571428,137.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65160,502,3,20,4356139.0,639245.0,4995384.0,3716894.0,5308979.333333333,1611389.0837254531,7438141.0,3540932.0,NeedManualLabel
192.168.20.3,44222,192.168.1.2,80,6,2021-08-09 22:31:45,39953388.0,8,5,891,370,397.0,66.0,111.375,108.01960180911611,74.0,74.0,74.0,0.0,31.56177894099995,0.3253791643402057,3329449.0,2889025.4421392693,8788003.0,13263.0,39953388.0,5707626.857142857,4210529.489241311,12305194.0,13263.0,21251108.0,5312777.0,3511066.2084233756,10387889.0,1270121.0,0,0,0,0,160,100,0.20023333190166503,0.12514583243854063,66,397,97.0,86.66646942778344,7511.076923076923,1,0,0,0,0,0,0,0.625,97.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,20,5271026.0,1882042.555351499,7783397.0,3253841.0,3110587.5,2164802.3640590343,6045961.0,147254.0,NeedManualLabel
